shapeid,x,y
83,124.0838,50.4216
83,124.0839,50.4216
83,124.1013,50.4298
83,124.1291,50.4346
83,124.1291,50.4347
83,124.1565,50.4329
83,124.1729,50.4216
83,124.1656,50.4021
83,124.1655,50.4021
83,124.1466,50.3953
84,106.4536,50.3215
84,106.4536,50.3216
84,106.4452,50.3355
84,106.4392,50.3407
84,106.4313,50.3438
84,106.4358,50.3532
84,106.4427,50.3603
84,106.452,50.3648
84,106.4646,50.3661
84,106.4575,50.3811
84,106.4236,50.3916
84,106.4092,50.3993
84,106.4091,50.3993
84,106.4091,50.3994
84,106.4289,50.4201
84,106.4558,50.4159
84,106.5091,50.3883
84,106.5091,50.3882
84,106.502,50.3649
84,106.4882,50.348
85,116.5353,50.3547
85,116.5352,50.3547
85,116.513,50.3631
85,116.5074,50.3882
85,116.5074,50.3883
85,116.5629,50.3883
85,116.5629,50.3882
85,116.5574,50.3631
86,127.4852,50.3179
86,127.4945,50.2995
86,127.5492,50.3002
86,127.5944,50.3105
86,127.5945,50.3105
86,127.6043,50.2857
86,127.6075,50.2621
86,127.6013,50.2433
86,127.5834,50.2327
86,127.55,50.2327
86,127.5484,50.2306
86,127.5471,50.2269
86,127.5447,50.2234
86,127.5446,50.2234
86,127.5014,50.2136
86,127.4844,50.2162
86,127.4843,50.2162
86,127.4611,50.2327
86,127.46,50.2371
86,127.4621,50.2506
86,127.4611,50.2549
86,127.4325,50.2621
86,127.4325,50.2622
86,127.4324,50.2622
86,127.4278,50.2661
86,127.4352,50.2828
86,127.4352,50.2829
86,127.453,50.2926
86,127.4691,50.3057
86,127.4722,50.3327
86,127.4723,50.3327
87,129.4522,49.8457
87,129.4608,49.844
87,129.4612,49.8456
87,129.4632,49.8493
87,129.4668,49.8532
87,129.4719,49.8551
87,129.4861,49.8493
87,129.5106,49.8199
87,129.5275,49.8106
87,129.5218,49.804
87,129.5099,49.7994
87,129.4956,49.7976
87,129.483,49.7994
87,129.4777,49.8055
87,129.4653,49.8277
87,129.4608,49.8327
87,129.4472,49.8288
87,129.4336,49.8104
87,129.4164,49.8106
87,129.4156,49.8252
87,129.4274,49.855
87,129.4274,49.8551
87,129.4382,49.8551
87,129.4383,49.8551
88,129.4497,49.7439
88,129.4283,49.7473
88,129.4045,49.7737
88,129.383,49.7772
88,129.383,49.7773
88,129.3833,49.788
88,129.3917,49.8019
88,129.394,49.8106
88,129.394,49.8107
88,129.3941,49.8106
88,129.4173,49.8032
88,129.4351,49.7904
88,129.4463,49.7711
88,129.4498,49.7439
89,129.683,49.7328
89,129.6829,49.7328
89,129.6882,49.7521
89,129.6829,49.7994
89,129.6829,49.7995
89,129.683,49.7995
89,129.7136,49.7897
89,129.7239,49.7662
89,129.7136,49.7426
90,117.3365,49.6206
90,117.3183,49.6264
90,117.3071,49.6328
90,117.3071,49.6329
90,117.3108,49.638
90,117.3183,49.6551
90,117.3294,49.6662
90,117.3298,49.6726
90,117.3261,49.6749
90,117.3211,49.6757
90,117.3183,49.6772
90,117.3183,49.6773
90,117.3206,49.6862
90,117.3289,49.6936
90,117.3405,49.6985
90,117.3518,49.6995
90,117.3582,49.6824
90,117.348,49.664
90,117.3423,49.6468
90,117.3628,49.6329
90,117.3628,49.6328
90,117.3538,49.621
91,117.5443,49.606
91,117.5518,49.5773
91,117.5455,49.5762
91,117.543,49.58
91,117.5419,49.5852
91,117.5405,49.5884
91,117.5355,49.5889
91,117.523,49.5872
91,117.5229,49.5872
91,117.5183,49.5884
91,117.5148,49.5931
91,117.5148,49.5932
91,117.5105,49.6059
91,117.5072,49.6106
91,117.4842,49.6205
91,117.4741,49.6294
91,117.4741,49.6295
91,117.4738,49.644
91,117.4739,49.644
91,117.5061,49.64
91,117.5293,49.6271
92,117.4691,49.554
92,117.4458,49.5637
92,117.4406,49.5884
92,117.4406,49.5885
92,117.4951,49.5847
92,117.5072,49.5773
92,117.5073,49.5773
92,117.4949,49.5588
93,117.7563,49.4469
93,117.7517,49.433
93,117.7537,49.4335
93,117.7538,49.4335
93,117.7579,49.4311
93,117.7617,49.4268
93,117.7628,49.4217
93,117.7548,49.4193
93,117.7506,49.4159
93,117.7517,49.4107
93,117.7517,49.4106
93,117.729,49.4158
93,117.7026,49.4449
93,117.6849,49.4551
93,117.6981,49.4731
93,117.7565,49.4843
93,117.7516,49.4995
93,117.7586,49.5117
93,117.7587,49.5117
93,117.7678,49.5101
93,117.7679,49.5101
93,117.7745,49.4976
93,117.7739,49.4773
94,127.3382,49.3888
94,127.32,49.3909
94,127.3055,49.3995
94,127.3055,49.3996
94,127.3127,49.4154
94,127.3284,49.4214
94,127.3467,49.4193
94,127.3612,49.4107
94,127.354,49.3949
94,127.354,49.3948
95,120.7365,49.2483
95,120.7042,49.2544
95,120.6733,49.2662
95,120.6908,49.2918
95,120.6908,49.2919
95,120.7225,49.2992
95,120.7226,49.2992
95,120.7575,49.2928
95,120.7575,49.2927
95,120.7845,49.2774
95,120.7846,49.2774
95,120.7846,49.2773
95,120.7651,49.2539
95,120.765,49.2539
96,119.8513,49.2662
96,119.8544,49.2546
96,119.8118,49.2238
96,119.8069,49.2107
96,119.818,49.2107
96,119.8018,49.1839
96,119.7958,49.1773
96,119.7909,49.1762
96,119.7787,49.1778
96,119.7735,49.1773
96,119.7714,49.1751
96,119.7703,49.1717
96,119.768,49.1685
96,119.7625,49.1662
96,119.7529,49.1659
96,119.7476,49.1683
96,119.74,49.1773
96,119.7143,49.1898
96,119.7069,49.1884
96,119.7069,49.1774
96,119.7069,49.1773
96,119.7068,49.1773
96,119.6953,49.1798
96,119.6887,49.1877
96,119.6882,49.1987
96,119.6958,49.2107
96,119.7179,49.2218
96,119.7121,49.2376
96,119.6863,49.2498
96,119.6862,49.2498
96,119.6862,49.2499
96,119.6958,49.2662
96,119.6958,49.2663
96,119.7349,49.2551
96,119.8146,49.2736
96,119.8147,49.2736
96,119.8513,49.2663
97,125.2393,49.1426
97,125.2392,49.1426
97,125.213,49.1513
97,125.2129,49.1513
97,125.2059,49.1773
97,125.2059,49.1774
97,125.2727,49.1774
97,125.2727,49.1773
97,125.2656,49.1513
97,125.2655,49.1513
98,104.1762,49.0217
98,104.1489,49.0283
98,104.1429,49.0329
98,104.1419,49.0376
98,104.1439,49.0509
98,104.1429,49.0551
98,104.1209,49.0713
98,104.1128,49.085
98,104.1128,49.0851
98,104.1127,49.0851
98,104.1206,49.0996
98,104.1375,49.1009
98,104.1375,49.1008
98,104.1457,49.0914
98,104.1539,49.0663
98,104.1728,49.0479
98,104.179,49.0367
98,104.179,49.0366
98,104.1762,49.0218
99,124.885,48.4458
99,124.8615,48.4441
99,124.8536,48.4584
99,124.851,48.467
99,124.8504,48.4774
99,124.8504,48.4775
99,124.8667,48.4864
99,124.8893,48.4894
99,124.8894,48.4894
99,124.9118,48.4864
99,124.9282,48.4775
99,124.9283,48.4775
99,124.9283,48.4774
99,124.9183,48.4623
99,124.9038,48.4519
100,129.557,48.2749
100,129.5497,48.2552
100,129.5418,48.2561
100,129.524,48.2539
100,129.5163,48.2552
100,129.5126,48.2594
100,129.5081,48.273
100,129.5051,48.2775
100,129.4802,48.2856
100,129.4801,48.2856
100,129.4705,48.294
100,129.4705,48.2941
100,129.4718,48.3108
100,129.4718,48.3109
100,129.4719,48.3109
100,129.5335,48.3325
100,129.5335,48.3326
100,129.5608,48.3331
101,122.762,63.8526
101,122.7533,63.8504
101,122.7174,63.8526
101,122.7112,63.8506
101,122.7096,63.8486
101,122.7093,63.8459
101,122.7093,63.8458
101,122.7064,63.8415
101,122.6973,63.8349
101,122.69,63.8346
101,122.6854,63.8405
101,122.684,63.8526
101,122.684,63.8527
101,122.6841,63.8527
101,122.7001,63.852
101,122.7154,63.8696
101,122.7287,63.8749
101,122.7382,63.8828
101,122.7415,63.8987
101,122.7415,63.8988
101,122.7495,63.9139
101,122.7729,63.9193
101,122.773,63.9193
101,122.7754,63.9136
101,122.7831,63.904
101,122.7842,63.8971
101,122.7694,63.8628
102,124.6788,56.691
102,124.6962,56.6905
102,124.7171,56.6983
102,124.7383,56.7168
102,124.7506,56.719
102,124.7727,56.7095
102,124.7727,56.7094
102,124.768,56.6974
102,124.7679,56.6974
102,124.733,56.6991
102,124.7283,56.6872
102,124.7336,56.6676
102,124.7707,56.6547
102,124.7727,56.6317
102,124.7727,56.6316
102,124.7538,56.622
102,124.7414,56.6191
102,124.7282,56.6205
102,124.7227,56.6265
102,124.7109,56.6484
102,124.7059,56.6538
102,124.7015,56.6527
102,124.6838,56.6427
102,124.6758,56.6418
102,124.6396,56.6442
102,124.6171,56.6538
102,124.5565,56.6559
102,124.5392,56.6649
102,124.5392,56.665
102,124.5375,56.6807
102,124.5471,56.6869
102,124.5613,56.6905
102,124.5726,56.6983
102,124.5793,56.7317
102,124.5898,56.7489
102,124.5899,56.7489
102,124.6061,56.7428
102,124.6061,56.7427
102,124.6058,56.7333
102,124.6061,56.7317
102,124.6413,56.7265
102,124.6504,56.7206
102,124.6504,56.7205
102,124.6509,56.7183
102,124.6499,56.7117
102,124.6504,56.7094
102,124.6639,56.698
103,101.5989,56.1984
103,101.6532,56.1695
103,101.6533,56.1695
103,101.6717,56.1463
103,101.6717,56.1462
103,101.6717,56.1456
103,101.6708,56.141
103,101.6716,56.1249
103,101.6666,56.1126
103,101.6509,56.1108
103,101.6274,56.1118
103,101.6116,56.1097
103,101.6115,56.1065
103,101.646,56.0973
103,101.646,56.0972
103,101.6096,56.0826
103,101.5876,56.0873
103,101.5874,56.0895
103,101.5881,56.0966
103,101.5876,56.0983
103,101.5829,56.0987
103,101.5695,56.0973
103,101.5655,56.0983
103,101.5655,56.0984
103,101.5658,56.1078
103,101.5655,56.1094
103,101.5241,56.1128
103,101.4432,56.0983
103,101.4432,56.0984
103,101.4437,56.1001
103,101.4341,56.1105
103,101.4322,56.1094
103,101.4321,56.1094
103,101.4321,56.1095
103,101.4331,56.1154
103,101.4369,56.1189
103,101.4411,56.1204
103,101.4412,56.1204
103,101.4431,56.1207
103,101.4321,56.1428
103,101.4251,56.149
103,101.4155,56.1545
103,101.4155,56.1546
103,101.4114,56.1625
103,101.4114,56.1626
103,101.4211,56.1762
103,101.4319,56.1756
103,101.4457,56.1679
103,101.4544,56.1651
103,101.5074,56.1711
103,101.5074,56.171
103,101.5211,56.1651
103,101.5232,56.1564
103,101.5222,56.144
103,101.5233,56.1339
103,101.5321,56.1318
103,101.5438,56.1405
103,101.5306,56.1683
103,101.5321,56.1873
103,101.5536,56.1943
103,101.5655,56.1905
103,101.5656,56.1905
103,101.5774,56.1822
103,101.5988,56.1762
103,101.5911,56.2084
103,101.5911,56.2085
103,101.5912,56.2085
104,103.9429,52.5879
104,103.954,52.5546
104,103.956,52.5541
104,103.9627,52.555
104,103.9628,52.555
104,103.965,52.5546
104,103.9651,52.5546
104,103.9763,52.5324
104,103.9842,52.539
104,103.9958,52.5646
104,103.9958,52.5647
104,104.0004,52.5488
104,104.0077,52.5392
104,104.0115,52.5266
104,104.0188,52.517
104,104.0234,52.5034
104,104.0325,52.487
104,104.0319,52.4768
104,104.0318,52.4767
104,104.004,52.4693
104,103.9985,52.4657
104,104.0078,52.4558
104,104.0428,52.4324
104,104.0429,52.4324
104,104.0429,52.4323
104,104.0428,52.4323
104,104.0261,52.4218
104,104.0062,52.4261
104,103.965,52.4435
104,103.9527,52.4426
104,103.9336,52.4337
104,103.9208,52.4323
104,103.9207,52.4323
104,103.9207,52.4324
104,103.9207,52.4435
104,103.9115,52.4457
104,103.8762,52.4435
104,103.8761,52.4435
104,103.8695,52.4521
104,103.8415,52.4632
104,103.8206,52.4768
104,103.8177,52.4852
104,103.814,52.4895
104,103.8096,52.4879
104,103.809,52.4856
104,103.81,52.4793
104,103.8096,52.4768
104,103.8096,52.4767
104,103.7979,52.4808
104,103.7979,52.4809
104,103.8009,52.4945
104,103.8206,52.5213
104,103.8279,52.5262
104,103.8395,52.5308
104,103.8553,52.5333
104,103.8761,52.5324
104,103.8752,52.543
104,103.878,52.5665
104,103.8761,52.5768
104,103.8726,52.5777
104,103.8584,52.5761
104,103.8539,52.5768
104,103.8527,52.5812
104,103.8546,52.5942
104,103.8539,52.599
104,103.8539,52.5991
104,103.8715,52.6005
104,103.882,52.6089
104,103.8984,52.6324
104,103.9128,52.6401
104,103.9873,52.6324
104,103.9885,52.6199
104,103.9823,52.6151
104,103.9733,52.6133
104,103.9651,52.6101
104,103.9646,52.6079
104,103.9656,52.6013
104,103.9656,52.6012
104,103.9651,52.599
104,103.9241,52.4471
104,103.9428,52.4436
104,103.943,52.4658
104,103.9355,52.4806
104,103.9208,52.488
104,103.8985,52.4879
104,103.9021,52.4692
104,103.9106,52.4556
105,129.5739,48.4216
105,129.5496,48.433
105,129.5551,48.4456
105,129.594,48.4775
105,129.5941,48.4775
105,129.5941,48.4774
105,129.604,48.4548
105,129.5946,48.4325
105,129.5946,48.4324
106,129.6115,48.4749
106,129.5941,48.4774
106,129.594,48.4774
106,129.594,48.4775
106,129.5944,48.4797
106,129.5934,48.4865
106,129.594,48.4886
106,129.601,48.4906
106,129.6087,48.4908
106,129.6146,48.4926
106,129.6162,48.4998
106,129.629,48.4925
106,129.629,48.4924
106,129.6254,48.482
107,118.0411,50.1944
107,118.0405,50.1772
107,118.0588,50.1784
107,118.0776,50.1983
107,118.096,50.1994
107,118.1063,50.1826
107,118.1291,50.1602
107,118.1291,50.1601
107,118.1294,50.1439
107,118.1294,50.1438
107,118.1258,50.1431
107,118.1113,50.1444
107,118.1072,50.1438
107,118.106,50.1395
107,118.1078,50.1265
107,118.1072,50.1216
107,118.1098,50.116
107,118.1169,50.1063
107,118.1182,50.0995
107,118.1306,50.1071
107,118.1395,50.1367
107,118.1515,50.1439
107,118.1516,50.1439
107,118.2118,50.1575
107,118.2405,50.155
107,118.2408,50.1532
107,118.2402,50.1459
107,118.2405,50.1439
107,118.2676,50.1342
107,118.2772,50.1227
107,118.2709,50.0909
107,118.2709,50.0908
107,118.2685,50.0891
107,118.2474,50.0842
107,118.2682,50.062
107,118.2626,50.0438
107,118.2583,50.0427
107,118.2455,50.0442
107,118.2405,50.0438
107,118.2383,50.0412
107,118.2376,50.0375
107,118.2356,50.0342
107,118.2293,50.0327
107,118.2224,50.0346
107,118.2223,50.0346
107,118.2065,50.0424
107,118.196,50.0438
107,118.1858,50.0416
107,118.1708,50.0336
107,118.1626,50.0327
107,118.1279,50.0393
107,118.1181,50.0438
107,118.1128,50.0507
107,118.1014,50.0716
107,118.096,50.0772
107,118.0859,50.0778
107,118.0708,50.069
107,118.0629,50.0661
107,118.0628,50.0661
107,118.0519,50.0669
107,118.0294,50.0772
107,117.9822,50.0828
107,117.9658,50.0913
107,117.9658,50.0914
107,117.9626,50.1105
107,117.9626,50.1106
107,117.9794,50.1084
107,117.9881,50.104
107,117.9952,50.1029
107,118.0071,50.1106
107,118.0062,50.1374
107,117.9788,50.1656
107,117.9738,50.1883
107,118.012,50.2084
107,118.0182,50.2216
107,118.0182,50.2217
107,118.0183,50.2217
107,118.0304,50.2171
107,118.038,50.2079
107,118.0411,50.1945
108,92.4119,58.3114
108,92.4177,58.2766
108,92.394,58.2838
108,92.3589,58.2703
108,92.3398,58.2766
108,92.3576,58.3
108,92.3866,58.3155
108,92.4118,58.3115
108,92.4119,58.3115
109,93.1064,56.91
109,93.1063,56.91
109,93.1063,56.9101
109,93.1052,56.9277
109,93.1071,56.9426
109,93.1113,56.9551
109,93.1174,56.9656
109,93.1174,56.9657
109,93.1175,56.9656
109,93.1396,56.9527
109,93.145,56.9345
109,93.1338,56.9178
110,93.5507,56.3212
110,93.5513,56.3091
110,93.5461,56.3038
110,93.5285,56.2988
110,93.4948,56.288
110,93.4719,56.2883
110,93.4508,56.2988
110,93.4508,56.2989
110,93.4507,56.2989
110,93.4531,56.3049
110,93.4596,56.3135
110,93.4673,56.3205
110,93.4728,56.3212
110,93.4729,56.3212
110,93.4729,56.3101
111,93.56,56.2623
111,93.5619,56.2322
111,93.5381,56.2232
111,93.4863,56.218
111,93.4618,56.21
111,93.4595,56.207
111,93.4589,56.2035
111,93.457,56.2005
111,93.4569,56.2005
111,93.4508,56.1989
111,93.4396,56.1989
111,93.4396,56.2212
111,93.4542,56.2557
111,93.4618,56.2656
111,93.4858,56.2552
111,93.4952,56.2545
111,93.5013,56.2568
111,93.5028,56.2587
111,93.5033,56.2613
111,93.5033,56.2614
111,93.5062,56.2656
111,93.5218,56.2733
111,93.5433,56.2741
112,95.7015,56.2509
112,95.718,56.2362
112,95.7281,56.2323
112,95.7935,56.2425
112,95.7936,56.2425
112,95.8169,56.2323
112,95.8169,56.2322
112,95.8108,56.2194
112,95.8024,56.2105
112,95.7114,56.1752
112,95.6837,56.1767
112,95.6809,56.1798
112,95.6735,56.1938
112,95.6725,56.1989
112,95.6725,56.199
112,95.6805,56.2014
112,95.6844,56.2045
112,95.6837,56.21
112,95.6698,56.2171
112,95.6488,56.2225
112,95.6343,56.23
112,95.6342,56.23
112,95.6392,56.2434
112,95.6393,56.2434
112,95.6489,56.2447
112,95.6749,56.241
112,95.6836,56.2434
112,95.6836,56.2545
112,95.6837,56.2545
112,95.7015,56.251
113,92.5263,56.2239
113,92.5207,56.2204
113,92.5176,56.2211
113,92.5238,56.2121
113,92.5337,56.2074
113,92.5412,56.1985
113,92.5413,56.1985
113,92.5398,56.1767
113,92.4731,56.1767
113,92.4731,56.1768
113,92.4801,56.2041
113,92.4907,56.2238
113,92.4907,56.2239
113,92.5063,56.234
113,92.5064,56.234
113,92.5287,56.2323
113,92.5288,56.2323
113,92.5302,56.2288
114,93.3718,56.1193
114,93.3717,56.1193
114,93.3669,56.1264
114,93.3649,56.1364
114,93.3619,56.1433
114,93.3301,56.1485
114,93.3174,56.156
114,93.3173,56.156
114,93.3173,56.1561
114,93.3173,56.1767
114,93.3173,56.1768
114,93.3174,56.1768
114,93.3394,56.183
114,93.3395,56.183
114,93.3635,56.1746
114,93.3811,56.1534
114,93.3841,56.1212
114,93.3841,56.1211
115,94.6172,56.0545
115,94.5671,56.0712
115,94.5482,56.0854
115,94.5482,56.0855
115,94.5394,56.11
115,94.5394,56.1101
115,94.6082,56.1209
115,94.6083,56.1209
115,94.6283,56.1101
115,94.6284,56.1101
115,94.6284,56.11
115,94.6294,56.0923
115,94.6276,56.0774
115,94.6233,56.065
116,94.8707,55.8611
116,94.8504,55.8656
116,94.8504,55.8657
116,94.8599,55.8867
116,94.8732,55.9039
116,94.8732,55.904
116,94.8918,55.9159
116,94.9172,55.9212
116,94.9074,55.8958
116,94.8907,55.8736
116,94.8906,55.8736
116,94.8707,55.8612
117,94.3137,55.789
117,94.3136,55.789
117,94.2982,55.7989
117,94.2982,55.799
117,94.2981,55.799
117,94.2951,55.8211
117,94.2951,55.8212
117,94.3117,55.8306
117,94.3319,55.8311
117,94.332,55.8311
117,94.3474,55.8211
117,94.3506,55.7989
117,94.3339,55.7895
117,94.3338,55.7895
118,92.9613,54.0687
118,92.9418,54.0678
118,92.9295,54.0825
118,92.9397,54.0991
118,92.9495,54.1037
118,92.9496,54.1037
118,92.956,54.1052
118,92.9561,54.1052
118,92.9628,54.1036
118,92.9731,54.0991
118,92.9731,54.099
118,92.9613,54.0688
119,94.4943,51.7227
119,94.4949,51.7214
119,94.5262,51.7318
119,94.5394,51.7325
119,94.5394,51.7324
119,94.5398,51.7307
119,94.5398,51.7306
119,94.5392,51.7233
119,94.5394,51.7213
119,94.5441,51.7208
119,94.5575,51.7225
119,94.5616,51.7213
119,94.5617,51.7213
119,94.5701,51.7075
119,94.5756,51.7019
119,94.5839,51.6991
119,94.5703,51.6831
119,94.5703,51.683
119,94.55,51.683
119,94.5061,51.699
119,94.4831,51.7007
119,94.4553,51.6962
119,94.4062,51.6768
119,94.3948,51.6671
119,94.3951,51.6658
119,94.3951,51.6657
119,94.395,51.6657
119,94.3897,51.667
119,94.3796,51.6754
119,94.3728,51.6768
119,94.3493,51.6677
119,94.3331,51.6668
119,94.3172,51.6768
119,94.3367,51.7018
119,94.3367,51.7019
119,94.3994,51.728
119,94.4061,51.7658
119,94.4062,51.7658
119,94.4396,51.7658
119,94.4481,51.7563
119,94.4865,51.7301
119,94.4866,51.7301
120,41.7235,46.6873
120,41.7016,46.697
120,41.7016,46.6971
120,41.692,46.719
120,41.6919,46.719
120,41.7039,46.7438
120,41.704,46.7438
120,41.7342,46.7297
120,41.7343,46.7297
120,41.7459,46.7191
120,41.7483,46.6993
120,41.7483,46.6992
120,41.7236,46.6873
121,41.5619,46.4551
121,41.5397,46.4562
121,41.5194,46.4648
121,41.5039,46.4771
121,41.507,46.4852
121,41.5125,46.4906
121,41.5262,46.4993
121,41.5462,46.5158
121,41.5462,46.5159
121,41.5577,46.5184
121,41.5707,46.5104
121,41.5762,46.5021
121,41.5798,46.4917
121,41.5818,46.466
121,41.5818,46.4659
122,44.2463,46.3662
122,44.259,46.366
122,44.2606,46.368
122,44.2618,46.3717
122,44.2645,46.3752
122,44.2702,46.3771
122,44.2768,46.3759
122,44.2787,46.3724
122,44.2791,46.3686
122,44.2813,46.366
122,44.2995,46.3594
122,44.3163,46.3479
122,44.3269,46.3288
122,44.3257,46.2993
122,44.2958,46.2875
122,44.2957,46.2875
122,44.1924,46.2993
122,44.1923,46.2993
122,44.1936,46.3051
122,44.1896,46.3081
122,44.1811,46.3104
122,44.1811,46.3105
122,44.1831,46.3181
122,44.1894,46.324
122,44.2035,46.3327
122,44.2146,46.3438
122,44.2132,46.3715
122,44.2146,46.3771
123,43.3328,45.8905
123,43.3327,45.8905
123,43.3148,45.8992
123,43.3148,45.8993
123,43.3258,45.9157
123,43.3259,45.9157
123,43.3436,45.9272
123,43.3634,45.9303
123,43.3814,45.9216
123,43.3814,45.9215
123,43.3703,45.9051
123,43.3702,45.9051
123,43.3527,45.8936
123,43.3526,45.8936
124,41.5129,45.8241
124,41.5039,45.8275
124,41.495,45.8363
124,41.4817,45.8437
124,41.4817,45.8438
124,41.4907,45.8609
124,41.5079,45.8645
124,41.5232,45.855
124,41.5232,45.8549
124,41.5263,45.8327
124,41.5263,45.8326
124,41.5262,45.8326
125,85.1175,45.739
125,85.1188,45.7215
125,85.0783,45.7112
125,85.0585,45.7114
125,85.041,45.7215
125,85.0415,45.736
125,85.0415,45.7361
125,85.0548,45.739
125,85.0723,45.739
125,85.0854,45.7438
125,85.0854,45.7549
125,85.0855,45.7549
125,85.0993,45.7535
125,85.1106,45.749
126,42.894,45.6979
126,42.8775,45.7009
126,42.8685,45.7113
126,42.8703,45.7327
126,42.8704,45.7327
126,42.89,45.733
126,42.9047,45.7282
126,42.9135,45.7173
126,42.9148,45.6993
126,42.9148,45.6992
127,85.211,45.6701
127,85.1076,45.6771
127,85.1132,45.6988
127,85.1133,45.6988
127,85.1313,45.7067
127,85.1742,45.7105
127,85.2391,45.7354
127,85.2633,45.7327
127,85.2484,45.6869
127,85.2111,45.6701
128,84.9299,45.6659
128,84.9258,45.6589
128,84.9175,45.6561
128,84.8967,45.6548
128,84.8972,45.6377
128,84.9081,45.6313
128,84.9216,45.6283
128,84.9217,45.6283
128,84.9299,45.6216
128,84.9281,45.6153
128,84.9182,45.5982
128,84.9189,45.5882
128,84.9042,45.5873
128,84.8761,45.5751
128,84.8522,45.577
128,84.8522,45.5771
128,84.8506,45.5791
128,84.8494,45.5827
128,84.8466,45.5863
128,84.8276,45.5905
128,84.8142,45.5976
128,84.8059,45.611
128,84.8059,45.6111
128,84.8076,45.6326
128,84.8076,45.6327
128,84.8186,45.6324
128,84.8186,45.6323
128,84.8324,45.624
128,84.8411,45.6216
128,84.8526,45.6265
128,84.8347,45.6425
128,84.8299,45.6548
128,84.8299,45.6549
128,84.83,45.6549
128,84.838,45.6573
128,84.8421,45.6607
128,84.841,45.6659
128,84.841,45.666
128,84.8411,45.666
128,84.8699,45.6649
128,84.912,45.6748
128,84.9299,45.666
129,85.0507,45.6125
129,85.0548,45.6064
129,85.0604,45.6023
129,85.0632,45.5993
129,85.0585,45.5863
129,85.037,45.569
129,85.0299,45.5548
129,85.0106,45.5577
129,84.9863,45.5779
129,84.9633,45.577
129,84.9632,45.5771
129,84.9698,45.6043
129,84.9743,45.6105
129,84.9744,45.6105
129,84.979,45.6113
129,84.9924,45.6094
129,84.9965,45.6105
129,84.9969,45.6127
129,84.9959,45.6195
129,84.9959,45.6196
129,84.9965,45.6216
129,84.9966,45.6216
129,85.0725,45.6654
129,85.0726,45.6654
129,85.0854,45.666
129,85.0855,45.666
129,85.0888,45.6457
129,85.0888,45.6456
129,85.0782,45.6353
129,85.0781,45.6352
129,85.0628,45.629
129,85.0522,45.6215
130,63.3137,45.6106
130,63.3003,45.6104
130,63.2975,45.6159
130,63.2944,45.6196
130,63.2892,45.6215
130,63.2832,45.624
130,63.2804,45.6296
130,63.278,45.6438
130,63.3337,45.6438
130,63.3329,45.6273
130,63.3253,45.6162
131,84.8633,45.466
131,84.8632,45.466
131,84.8514,45.4827
131,84.8514,45.5085
131,84.8629,45.5297
131,84.863,45.5297
131,84.8855,45.5327
131,84.8864,45.5097
131,84.8864,45.5096
131,84.8662,45.4854
132,82.7748,45.4881
132,82.7747,45.4881
132,82.7201,45.492
132,82.708,45.4993
132,82.7128,45.5114
